id,value
CVD;Heart Diseases;Pericardial Effusion,C14280695
CVD;Heart Diseases;Pericarditis,C14280720
"CVD;Heart Diseases;Pericarditis;Pericarditis, Constrictive",C14280720595
"CVD;Heart Diseases;Pericarditis;Pericarditis, Tuberculous",C14280720801
CVD;Heart Diseases;Pneumopericardium,C14280763
CVD;Heart Diseases;Postpericardiotomy Syndrome,C14280793
CVD;Heart Diseases;Pulmonary Heart Disease,C14280832
CVD;Heart Diseases;Rheumatic Heart Disease,C14280874
CVD;Heart Diseases;Ventricular Dysfunction,C14280945
"CVD;Heart Diseases;Ventricular Dysfunction;Ventricular Dysfunction, Left",C14280945900
"CVD;Heart Diseases;Ventricular Dysfunction;Ventricular Dysfunction, Left;Takotsubo Cardiomyopathy",C14280945900500
"CVD;Heart Diseases;Ventricular Dysfunction;Ventricular Dysfunction, Right",C14280945910
CVD;Heart Diseases;Ventricular Outflow Obstruction,C14280955
CVD;Heart Diseases;Ventricular Outflow Obstruction;Aortic Valve Stenosis,C14280955249
"CVD;Heart Diseases;Ventricular Outflow Obstruction;Aortic Valve Stenosis;Aortic Stenosis, Subvalvular",C14280955249070
"CVD;Heart Diseases;Ventricular Outflow Obstruction;Aortic Valve Stenosis;Aortic Stenosis, Subvalvular;Discrete Subaortic Stenosis",C14280955249070210
"CVD;Heart Diseases;Ventricular Outflow Obstruction;Aortic Valve Stenosis;Aortic Stenosis, Supravalvular",C14280955249535
CVD;Heart Diseases;Ventricular Outflow Obstruction;Pulmonary Valve Stenosis,C14280955750
CVD;Heart Diseases;Ventricular Outflow Obstruction;Pulmonary Valve Stenosis;Pulmonary Subvalvular Stenosis,C14280955750762
"CVD;Pregnancy Complications, Cardiovascular",C14583
"CVD;Pregnancy Complications, Cardiovascular;Embolism, Amniotic Fluid",C14583404
CVD;Vascular Diseases,C14907
CVD;Vascular Diseases;Aneurysm,C14907055
"CVD;Vascular Diseases;Aneurysm;Aneurysm, Dissecting",C14907055050
"CVD;Vascular Diseases;Aneurysm;Aneurysm, Dissecting;Carotid Artery, Internal, Dissection",C14907055050150
"CVD;Vascular Diseases;Aneurysm;Aneurysm, Dissecting;Loeys-Dietz Syndrome",C14907055050362
"CVD;Vascular Diseases;Aneurysm;Aneurysm, Dissecting;Vertebral Artery Dissection",C14907055050575
"CVD;Vascular Diseases;Aneurysm;Aneurysm, False",C14907055090
"CVD;Vascular Diseases;Aneurysm;Aneurysm, Infected",C14907055131
"CVD;Vascular Diseases;Aneurysm;Aneurysm, Ruptured",C14907055185
"CVD;Vascular Diseases;Aneurysm;Aneurysm, Ruptured;Aortic Rupture",C14907055185125
CVD;Vascular Diseases;Aneurysm;Aortic Aneurysm,C14907055239
"CVD;Vascular Diseases;Aneurysm;Aortic Aneurysm;Aortic Aneurysm, Abdominal",C14907055239075
"CVD;Vascular Diseases;Aneurysm;Aortic Aneurysm;Aortic Aneurysm, Thoracic",C14907055239125
CVD;Vascular Diseases;Aneurysm;Aortic Aneurysm;Aortic Rupture,C14907055239175
CVD;Vascular Diseases;Aneurysm;Aortic Aneurysm;Loeys-Dietz Syndrome,C14907055239587
CVD;Vascular Diseases;Aneurysm;Coronary Aneurysm,C14907055395
CVD;Vascular Diseases;Aneurysm;Endoleak,C14907055501
CVD;Vascular Diseases;Aneurysm;Heart Aneurysm,C14907055608
CVD;Vascular Diseases;Aneurysm;Iliac Aneurysm,C14907055625
CVD;Vascular Diseases;Aneurysm;Intracranial Aneurysm,C14907055635
CVD;Vascular Diseases;Aneurysm;Microaneurysm,C14907055817
CVD;Vascular Diseases;Angiodysplasia,C14907075
CVD;Vascular Diseases;Angiodysplasia;Gastric Antral Vascular Ectasia,C14907075280
CVD;Vascular Diseases;Angiomatosis,C14907077
"CVD;Vascular Diseases;Angiomatosis;Angiomatosis, Bacillary",C14907077060
CVD;Vascular Diseases;Angiomatosis;Klippel-Trenaunay-Weber Syndrome,C14907077410
CVD;Vascular Diseases;Angiomatosis;Sturge-Weber Syndrome,C14907077850
CVD;Vascular Diseases;Angiomatosis;von Hippel-Lindau Disease,C14907077925
CVD;Vascular Diseases;Angioedema,C14907079
"CVD;Vascular Diseases;Angioedema;Angioedemas, Hereditary",C14907079500
"CVD;Vascular Diseases;Angioedema;Angioedemas, Hereditary;Hereditary Angioedema Type III",C14907079500500
"CVD;Vascular Diseases;Angioedema;Angioedemas, Hereditary;Hereditary Angioedema Types I and II",C14907079500750
CVD;Vascular Diseases;Aortic Diseases,C14907109
CVD;Vascular Diseases;Aortic Diseases;Aortic Aneurysm,C14907109139
"CVD;Vascular Diseases;Aortic Diseases;Aortic Aneurysm;Aortic Aneurysm, Abdominal",C14907109139075
"CVD;Vascular Diseases;Aortic Diseases;Aortic Aneurysm;Aortic Aneurysm, Thoracic",C14907109139125
CVD;Vascular Diseases;Aortic Diseases;Aortic Aneurysm;Aortic Rupture,C14907109139175
CVD;Vascular Diseases;Aortic Diseases;Aortic Aneurysm;Loeys-Dietz Syndrome,C14907109139587
CVD;Vascular Diseases;Aortic Diseases;Aortic Arch Syndromes,C14907109239
CVD;Vascular Diseases;Aortic Diseases;Aortic Arch Syndromes;Takayasu Arteritis,C14907109239650
CVD;Vascular Diseases;Aortic Diseases;Aortic Arch Syndromes;Vascular Ring,C14907109239825
CVD;Vascular Diseases;Aortic Diseases;Aortitis,C14907109320
CVD;Vascular Diseases;Aortic Diseases;Leriche Syndrome,C14907109661
CVD;Vascular Diseases;Arterial Occlusive Diseases,C14907137
CVD;Vascular Diseases;Arterial Occlusive Diseases;Arteriosclerosis,C14907137126
CVD;Vascular Diseases;Arterial Occlusive Diseases;Arteriosclerosis;Arteriolosclerosis,C14907137126056
CVD;Vascular Diseases;Arterial Occlusive Diseases;Arteriosclerosis;Arteriosclerosis Obliterans,C14907137126114
CVD;Vascular Diseases;Arterial Occlusive Diseases;Arteriosclerosis;Atherosclerosis,C14907137126307
CVD;Vascular Diseases;Arterial Occlusive Diseases;Arteriosclerosis;Atherosclerosis;Peripheral Arterial Disease,C14907137126307500
CVD;Vascular Diseases;Arterial Occlusive Diseases;Arteriosclerosis;Coronary Artery Disease,C14907137126339
CVD;Vascular Diseases;Arterial Occlusive Diseases;Arteriosclerosis;Intracranial Arteriosclerosis,C14907137126372
"CVD;Vascular Diseases;Arterial Occlusive Diseases;Arteriosclerosis;Intracranial Arteriosclerosis;Dementia, Vascular",C14907137126372500
CVD;Vascular Diseases;Arterial Occlusive Diseases;Arteriosclerosis;Intermittent Claudication,C14907137126669
CVD;Vascular Diseases;Arterial Occlusive Diseases;Carotid Stenosis,C14907137230
CVD;Vascular Diseases;Arterial Occlusive Diseases;Fibromuscular Dysplasia,C14907137372
CVD;Vascular Diseases;Arterial Occlusive Diseases;Leriche Syndrome,C14907137427
CVD;Vascular Diseases;Arterial Occlusive Diseases;Malignant Atrophic Papulosis,C14907137520
CVD;Vascular Diseases;Arterial Occlusive Diseases;Median Arcuate Ligament Syndrome,C14907137527
CVD;Vascular Diseases;Arterial Occlusive Diseases;Mesenteric Vascular Occlusion,C14907137534
CVD;Vascular Diseases;Arterial Occlusive Diseases;Moyamoya Disease,C14907137615
CVD;Vascular Diseases;Arterial Occlusive Diseases;Renal Artery Obstruction,C14907137727
CVD;Vascular Diseases;Arterial Occlusive Diseases;Retinal Artery Occlusion,C14907137780
CVD;Vascular Diseases;Arterial Occlusive Diseases;Retinal Artery Occlusion;Susac Syndrome,C14907137780500
"CVD;Vascular Diseases;Arterial Occlusive Diseases;Stenosis, Pulmonary Artery",C14907137825
CVD;Vascular Diseases;Arterial Occlusive Diseases;Thromboangiitis Obliterans,C14907137870
CVD;Vascular Diseases;Arteriovenous Malformations,C14907150
CVD;Vascular Diseases;Arteriovenous Malformations;Arteriovenous Fistula,C14907150125
CVD;Vascular Diseases;Arteriovenous Malformations;Arteriovenous Fistula;Carotid-Cavernous Sinus Fistula,C14907150125500
CVD;Vascular Diseases;Arteriovenous Malformations;Intracranial Arteriovenous Malformations,C14907150295
CVD;Vascular Diseases;Arteriovenous Malformations;Intracranial Arteriovenous Malformations;Vein of Galen Malformations,C14907150295500
CVD;Vascular Diseases;Capillary Leak Syndrome,C14907218
CVD;Vascular Diseases;Cerebrovascular Disorders,C14907253
CVD;Vascular Diseases;Cerebrovascular Disorders;Basal Ganglia Cerebrovascular Disease,C14907253061
CVD;Vascular Diseases;Cerebrovascular Disorders;Basal Ganglia Cerebrovascular Disease;Basal Ganglia Hemorrhage,C14907253061200
CVD;Vascular Diseases;Cerebrovascular Disorders;Basal Ganglia Cerebrovascular Disease;Basal Ganglia Hemorrhage;Putaminal Hemorrhage,C14907253061200500
CVD;Vascular Diseases;Cerebrovascular Disorders;Brain Ischemia,C14907253092
CVD;Vascular Diseases;Cerebrovascular Disorders;Brain Ischemia;Brain Infarction,C14907253092477
CVD;Vascular Diseases;Cerebrovascular Disorders;Brain Ischemia;Brain Infarction;Brain Stem Infarctions,C14907253092477100
CVD;Vascular Diseases;Cerebrovascular Disorders;Brain Ischemia;Brain Infarction;Brain Stem Infarctions;Lateral Medullary Syndrome,C14907253092477100500
CVD;Vascular Diseases;Cerebrovascular Disorders;Brain Ischemia;Brain Infarction;Cerebral Infarction,C14907253092477200
"CVD;Vascular Diseases;Cerebrovascular Disorders;Brain Ischemia;Brain Infarction;Cerebral Infarction;Dementia, Multi-Infarct",C14907253092477200199
"CVD;Vascular Diseases;Cerebrovascular Disorders;Brain Ischemia;Brain Infarction;Cerebral Infarction;Infarction, Anterior Cerebral Artery",C14907253092477200400
"CVD;Vascular Diseases;Cerebrovascular Disorders;Brain Ischemia;Brain Infarction;Cerebral Infarction;Infarction, Middle Cerebral Artery",C14907253092477200450
"CVD;Vascular Diseases;Cerebrovascular Disorders;Brain Ischemia;Brain Infarction;Cerebral Infarction;Infarction, Posterior Cerebral Artery",C14907253092477200475
"CVD;Vascular Diseases;Cerebrovascular Disorders;Brain Ischemia;Hypoxia-Ischemia, Brain",C14907253092716
"CVD;Vascular Diseases;Cerebrovascular Disorders;Brain Ischemia;Ischemic Attack, Transient",C14907253092836
CVD;Vascular Diseases;Cerebrovascular Disorders;Brain Ischemia;Vertebrobasilar Insufficiency,C14907253092956
CVD;Vascular Diseases;Cerebrovascular Disorders;Brain Ischemia;Vertebrobasilar Insufficiency;Subclavian Steal Syndrome,C14907253092956700
CVD;Vascular Diseases;Cerebrovascular Disorders;Carotid Artery Diseases,C14907253123
CVD;Vascular Diseases;Cerebrovascular Disorders;Carotid Artery Diseases;Carotid Artery Injuries,C14907253123345
"CVD;Vascular Diseases;Cerebrovascular Disorders;Carotid Artery Diseases;Carotid Artery Injuries;Carotid Artery, Internal, Dissection",C14907253123345300
CVD;Vascular Diseases;Cerebrovascular Disorders;Carotid Artery Diseases;Carotid Artery Thrombosis,C14907253123355
CVD;Vascular Diseases;Cerebrovascular Disorders;Carotid Artery Diseases;Carotid-Cavernous Sinus Fistula,C14907253123357
CVD;Vascular Diseases;Cerebrovascular Disorders;Carotid Artery Diseases;Carotid Stenosis,C14907253123360
CVD;Vascular Diseases;Cerebrovascular Disorders;Carotid Artery Diseases;Moyamoya Disease,C14907253123620
CVD;Vascular Diseases;Cerebrovascular Disorders;Cerebral Small Vessel Diseases,C14907253329
CVD;Vascular Diseases;Cerebrovascular Disorders;Cerebral Small Vessel Diseases;CADASIL,C14907253329249
"CVD;Vascular Diseases;Cerebrovascular Disorders;Cerebral Small Vessel Diseases;Cerebral Amyloid Angiopathy, Familial",C14907253329311
CVD;Vascular Diseases;Cerebrovascular Disorders;Cerebral Small Vessel Diseases;Fabry Disease,C14907253329374
CVD;Vascular Diseases;Cerebrovascular Disorders;Cerebral Small Vessel Diseases;MELAS Syndrome,C14907253329500
CVD;Vascular Diseases;Cerebrovascular Disorders;Cerebral Small Vessel Diseases;Microscopic Polyangiitis,C14907253329600
"CVD;Vascular Diseases;Cerebrovascular Disorders;Cerebral Small Vessel Diseases;Stroke, Lacunar",C14907253329800
CVD;Vascular Diseases;Cerebrovascular Disorders;Cerebrovascular Trauma,C14907253535
CVD;Vascular Diseases;Cerebrovascular Disorders;Cerebrovascular Trauma;Carotid Artery Injuries,C14907253535500
"CVD;Vascular Diseases;Cerebrovascular Disorders;Cerebrovascular Trauma;Carotid Artery Injuries;Carotid Artery, Internal, Dissection",C14907253535500300
CVD;Vascular Diseases;Cerebrovascular Disorders;Cerebrovascular Trauma;Carotid Artery Injuries;Carotid-Cavernous Sinus Fistula,C14907253535500350
"CVD;Vascular Diseases;Cerebrovascular Disorders;Cerebrovascular Trauma;Subarachnoid Hemorrhage, Traumatic",C14907253535600
CVD;Vascular Diseases;Cerebrovascular Disorders;Cerebrovascular Trauma;Vertebral Artery Dissection,C14907253535800
CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Arterial Diseases,C14907253560
CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Arterial Diseases;Cerebral Arterial Diseases,C14907253560200
CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Arterial Diseases;Cerebral Arterial Diseases;CADASIL,C14907253560200175
CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Arterial Diseases;Cerebral Arterial Diseases;Cerebral Amyloid Angiopathy,C14907253560200200
"CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Arterial Diseases;Cerebral Arterial Diseases;Cerebral Amyloid Angiopathy;Cerebral Amyloid Angiopathy, Familial",C14907253560200200160
"CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Arterial Diseases;Cerebral Arterial Diseases;Infarction, Anterior Cerebral Artery",C14907253560200325
"CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Arterial Diseases;Cerebral Arterial Diseases;Infarction, Middle Cerebral Artery",C14907253560200387
"CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Arterial Diseases;Cerebral Arterial Diseases;Infarction, Posterior Cerebral Artery",C14907253560200418
CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Arterial Diseases;Cerebral Arterial Diseases;Moyamoya Disease,C14907253560200737
CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Arterial Diseases;Intracranial Aneurysm,C14907253560300
CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Arterial Diseases;Intracranial Arteriosclerosis,C14907253560350
"CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Arterial Diseases;Intracranial Arteriosclerosis;Dementia, Vascular",C14907253560350500
CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Arterial Diseases;Intracranial Arteriovenous Malformations,C14907253560400
CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Arterial Diseases;Intracranial Arteriovenous Malformations;Vein of Galen Malformations,C14907253560400500
CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Embolism and Thrombosis,C14907253566
CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Embolism and Thrombosis;Carotid Artery Thrombosis,C14907253566206
CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Embolism and Thrombosis;Intracranial Embolism,C14907253566300
CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Embolism and Thrombosis;Intracranial Thrombosis,C14907253566350
"CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Embolism and Thrombosis;Intracranial Thrombosis;Sinus Thrombosis, Intracranial",C14907253566350500
"CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Embolism and Thrombosis;Intracranial Thrombosis;Sinus Thrombosis, Intracranial;Cavernous Sinus Thrombosis",C14907253566350500375
"CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Embolism and Thrombosis;Intracranial Thrombosis;Sinus Thrombosis, Intracranial;Lateral Sinus Thrombosis",C14907253566350500562
"CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Embolism and Thrombosis;Intracranial Thrombosis;Sinus Thrombosis, Intracranial;Sagittal Sinus Thrombosis",C14907253566350500750
CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Hemorrhages,C14907253573
CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Hemorrhages;Cerebral Hemorrhage,C14907253573200
CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Hemorrhages;Cerebral Hemorrhage;Basal Ganglia Hemorrhage,C14907253573200150
CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Hemorrhages;Cerebral Hemorrhage;Basal Ganglia Hemorrhage;Putaminal Hemorrhage,C14907253573200150500
"CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Hemorrhages;Cerebral Hemorrhage;Cerebral Hemorrhage, Traumatic",C14907253573200200
CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Hemorrhages;Cerebral Hemorrhage;Cerebral Intraventricular Hemorrhage,C14907253573200600
"CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Hemorrhages;Intracranial Hemorrhage, Hypertensive",C14907253573350
"CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Hemorrhages;Intracranial Hemorrhage, Traumatic",C14907253573400
"CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Hemorrhages;Intracranial Hemorrhage, Traumatic;Brain Hemorrhage, Traumatic",C14907253573400150
"CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Hemorrhages;Intracranial Hemorrhage, Traumatic;Brain Hemorrhage, Traumatic;Brain Stem Hemorrhage, Traumatic",C14907253573400150200
"CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Hemorrhages;Intracranial Hemorrhage, Traumatic;Brain Hemorrhage, Traumatic;Cerebral Hemorrhage, Traumatic",C14907253573400150300
"CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Hemorrhages;Intracranial Hemorrhage, Traumatic;Hematoma, Epidural, Cranial",C14907253573400400
"CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Hemorrhages;Intracranial Hemorrhage, Traumatic;Hematoma, Subdural",C14907253573400450
"CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Hemorrhages;Intracranial Hemorrhage, Traumatic;Hematoma, Subdural;Hematoma, Subdural, Acute",C14907253573400450050
"CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Hemorrhages;Intracranial Hemorrhage, Traumatic;Hematoma, Subdural;Hematoma, Subdural, Chronic",C14907253573400450120
"CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Hemorrhages;Intracranial Hemorrhage, Traumatic;Hematoma, Subdural;Hematoma, Subdural, Intracranial",C14907253573400450400
"CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Hemorrhages;Intracranial Hemorrhage, Traumatic;Subarachnoid Hemorrhage, Traumatic",C14907253573400700
CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Hemorrhages;Pituitary Apoplexy,C14907253573600
CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Hemorrhages;Subarachnoid Hemorrhage,C14907253573800
"CVD;Vascular Diseases;Cerebrovascular Disorders;Intracranial Hemorrhages;Subarachnoid Hemorrhage;Subarachnoid Hemorrhage, Traumatic",C14907253573800700
"CVD;Vascular Diseases;Cerebrovascular Disorders;Leukomalacia, Periventricular",C14907253612
CVD;Vascular Diseases;Cerebrovascular Disorders;Sneddon Syndrome,C14907253774
CVD;Vascular Diseases;Cerebrovascular Disorders;Stroke,C14907253855
CVD;Vascular Diseases;Cerebrovascular Disorders;Stroke;Brain Infarction,C14907253855200
CVD;Vascular Diseases;Cerebrovascular Disorders;Stroke;Brain Infarction;Brain Stem Infarctions,C14907253855200100
CVD;Vascular Diseases;Cerebrovascular Disorders;Stroke;Brain Infarction;Brain Stem Infarctions;Lateral Medullary Syndrome,C14907253855200100500
CVD;Vascular Diseases;Cerebrovascular Disorders;Stroke;Brain Infarction;Cerebral Infarction,C14907253855200200
"CVD;Vascular Diseases;Cerebrovascular Disorders;Stroke;Brain Infarction;Cerebral Infarction;Dementia, Multi-Infarct",C14907253855200200199
"CVD;Vascular Diseases;Cerebrovascular Disorders;Stroke;Brain Infarction;Cerebral Infarction;Infarction, Anterior Cerebral Artery",C14907253855200200400
"CVD;Vascular Diseases;Cerebrovascular Disorders;Stroke;Brain Infarction;Cerebral Infarction;Infarction, Middle Cerebral Artery",C14907253855200200450
"CVD;Vascular Diseases;Cerebrovascular Disorders;Stroke;Brain Infarction;Cerebral Infarction;Infarction, Posterior Cerebral Artery",C14907253855200200475
"CVD;Vascular Diseases;Cerebrovascular Disorders;Stroke;Stroke, Lacunar",C14907253855600
CVD;Vascular Diseases;Cerebrovascular Disorders;Vascular Headaches,C14907253937
"CVD;Vascular Diseases;Cerebrovascular Disorders;Vasculitis, Central Nervous System",C14907253946
"CVD;Vascular Diseases;Cerebrovascular Disorders;Vasculitis, Central Nervous System;AIDS Arteritis, Central Nervous System",C14907253946175
"CVD;Vascular Diseases;Cerebrovascular Disorders;Vasculitis, Central Nervous System;Giant Cell Arteritis",C14907253946700
"CVD;Vascular Diseases;Cerebrovascular Disorders;Vasculitis, Central Nervous System;Lupus Vasculitis, Central Nervous System",C14907253946850
"CVD;Vascular Diseases;Cerebrovascular Disorders;Vasospasm, Intracranial",C14907253951
"CVD;Vascular Diseases;Colitis, Ischemic",C14907286
CVD;Vascular Diseases;Compartment Syndromes,C14907303
CVD;Vascular Diseases;Compartment Syndromes;Anterior Compartment Syndrome,C14907303063
CVD;Vascular Diseases;Compartment Syndromes;Intra-Abdominal Hypertension,C14907303297
CVD;Vascular Diseases;Compartment Syndromes;Ischemic Contracture,C14907303531
CVD;Vascular Diseases;Diabetic Angiopathies,C14907320
CVD;Vascular Diseases;Diabetic Angiopathies;Diabetic Foot,C14907320191
CVD;Vascular Diseases;Diabetic Angiopathies;Diabetic Retinopathy,C14907320382
CVD;Vascular Diseases;Embolism and Thrombosis,C14907355
CVD;Vascular Diseases;Embolism and Thrombosis;Embolism,C14907355350
"CVD;Vascular Diseases;Embolism and Thrombosis;Embolism;Embolism, Air",C14907355350254
"CVD;Vascular Diseases;Embolism and Thrombosis;Embolism;Embolism, Amniotic Fluid",C14907355350354
"CVD;Vascular Diseases;Embolism and Thrombosis;Embolism;Embolism, Fat",C14907355350454
"CVD;Vascular Diseases;Embolism and Thrombosis;Embolism;Embolism, Fat;Embolism, Cholesterol",C14907355350454500
"CVD;Vascular Diseases;Embolism and Thrombosis;Embolism;Embolism, Fat;Embolism, Cholesterol;Blue Toe Syndrome",C14907355350454500200
CVD;Vascular Diseases;Embolism and Thrombosis;Embolism;Pulmonary Embolism,C14907355350700
CVD;Vascular Diseases;Embolism and Thrombosis;Embolism;Pulmonary Embolism;Pulmonary Infarction,C14907355350700500
CVD;Vascular Diseases;Embolism and Thrombosis;Thromboembolism,C14907355590
CVD;Vascular Diseases;Embolism and Thrombosis;Thromboembolism;Intracranial Embolism and Thrombosis,C14907355590213
CVD;Vascular Diseases;Embolism and Thrombosis;Thromboembolism;Intracranial Embolism and Thrombosis;Carotid Artery Thrombosis,C14907355590213206
CVD;Vascular Diseases;Embolism and Thrombosis;Thromboembolism;Intracranial Embolism and Thrombosis;Intracranial Embolism,C14907355590213300
CVD;Vascular Diseases;Embolism and Thrombosis;Thromboembolism;Intracranial Embolism and Thrombosis;Intracranial Thrombosis,C14907355590213350
"CVD;Vascular Diseases;Embolism and Thrombosis;Thromboembolism;Intracranial Embolism and Thrombosis;Intracranial Thrombosis;Sinus Thrombosis, Intracranial",C14907355590213350500
"CVD;Vascular Diseases;Embolism and Thrombosis;Thromboembolism;Intracranial Embolism and Thrombosis;Intracranial Thrombosis;Sinus Thrombosis, Intracranial;Cavernous Sinus Thrombosis",C14907355590213350500375
"CVD;Vascular Diseases;Embolism and Thrombosis;Thromboembolism;Intracranial Embolism and Thrombosis;Intracranial Thrombosis;Sinus Thrombosis, Intracranial;Lateral Sinus Thrombosis",C14907355590213350500562
"CVD;Vascular Diseases;Embolism and Thrombosis;Thromboembolism;Intracranial Embolism and Thrombosis;Intracranial Thrombosis;Sinus Thrombosis, Intracranial;Sagittal Sinus Thrombosis",C14907355590213350500750
"CVD;Vascular Diseases;Embolism and Thrombosis;Thromboembolism;Embolism, Paradoxical",C14907355590400
CVD;Vascular Diseases;Embolism and Thrombosis;Thromboembolism;Venous Thromboembolism,C14907355590700
CVD;Vascular Diseases;Embolism and Thrombosis;Thrombosis,C14907355830
CVD;Vascular Diseases;Embolism and Thrombosis;Thrombosis;Coronary Thrombosis,C14907355830220
CVD;Vascular Diseases;Embolism and Thrombosis;Thrombosis;Venous Thrombosis,C14907355830925
CVD;Vascular Diseases;Embolism and Thrombosis;Thrombosis;Venous Thrombosis;Budd-Chiari Syndrome,C14907355830925275
CVD;Vascular Diseases;Embolism and Thrombosis;Thrombosis;Venous Thrombosis;Postthrombotic Syndrome,C14907355830925462
CVD;Vascular Diseases;Embolism and Thrombosis;Thrombosis;Venous Thrombosis;Retinal Vein Occlusion,C14907355830925650
CVD;Vascular Diseases;Embolism and Thrombosis;Thrombosis;Venous Thrombosis;Thrombophlebitis,C14907355830925770
CVD;Vascular Diseases;Embolism and Thrombosis;Thrombosis;Venous Thrombosis;Thrombophlebitis;Lemierre Syndrome,C14907355830925770500
CVD;Vascular Diseases;Embolism and Thrombosis;Thrombosis;Venous Thrombosis;Upper Extremity Deep Vein Thrombosis,C14907355830925885
CVD;Vascular Diseases;Hand-Arm Vibration Syndrome,C14907440
CVD;Vascular Diseases;Hemorrhoids,C14907449
CVD;Vascular Diseases;Hemostatic Disorders,C14907454
CVD;Vascular Diseases;Hemostatic Disorders;Cryoglobulinemia,C14907454140
CVD;Vascular Diseases;Hemostatic Disorders;Ehlers-Danlos Syndrome,C14907454240
"CVD;Vascular Diseases;Hemostatic Disorders;Hemangioma, Cavernous",C14907454385
"CVD;Vascular Diseases;Hemostatic Disorders;Hemangioma, Cavernous;Hemangioma, Cavernous, Central Nervous System",C14907454385500
CVD;Vascular Diseases;Hemostatic Disorders;Multiple Myeloma,C14907454460
CVD;Vascular Diseases;Hemostatic Disorders;Pseudoxanthoma Elasticum,C14907454530
"CVD;Vascular Diseases;Hemostatic Disorders;Purpura, Hyperglobulinemic",C14907454550
CVD;Vascular Diseases;Hemostatic Disorders;Scurvy,C14907454800
CVD;Vascular Diseases;Hemostatic Disorders;Shwartzman Phenomenon,C14907454810
"CVD;Vascular Diseases;Hemostatic Disorders;Telangiectasia, Hereditary Hemorrhagic",C14907454900
CVD;Vascular Diseases;Hemostatic Disorders;Waldenstrom Macroglobulinemia,C14907454960
CVD;Vascular Diseases;Hepatic Veno-Occlusive Disease,C14907460
CVD;Vascular Diseases;Hyperemia,C14907474
CVD;Vascular Diseases;Hypertension,C14907489
CVD;Vascular Diseases;Hypertension;Essential Hypertension,C14907489165
"CVD;Vascular Diseases;Hypertension;Hypertension, Malignant",C14907489330
"CVD;Vascular Diseases;Hypertension;Hypertension, Pregnancy-Induced",C14907489480
"CVD;Vascular Diseases;Hypertension;Hypertension, Renal",C14907489631
"CVD;Vascular Diseases;Hypertension;Hypertension, Renal;Hypertension, Renovascular",C14907489631485
CVD;Vascular Diseases;Hypertension;Hypertensive Retinopathy,C14907489815
CVD;Vascular Diseases;Hypertension;Masked Hypertension,C14907489861
CVD;Vascular Diseases;Hypertension;White Coat Hypertension,C14907489907
CVD;Vascular Diseases;Hypotension,C14907514
"CVD;Vascular Diseases;Hypotension;Hypotension, Orthostatic",C14907514482
CVD;Vascular Diseases;Hypotension;Post-Exercise Hypotension,C14907514611
CVD;Vascular Diseases;Hypotension;Shy-Drager Syndrome,C14907514741
CVD;Vascular Diseases;Mesenteric Ischemia,C14907549
CVD;Vascular Diseases;Myocardial Ischemia,C14907585
